log10_mej_dyn,v_ej_dyn,Ye_dyn,log10_mej_wind,v_ej_wind,Ye_wind,inclination_EM,redshift,luminosity_distance,peak_mag_r,time_of_peak_r,rise_time_r,decline_rate_r
-3.2652281906463267,0.34834583017220233,0.2955747426045204,-3.554111293389914,0.13398951778542995,0.38945421460887397,0.16234815601884933,0.0079,40.0,18.804535,0.23249216,0.036903337,0.520066
-3.739843684458617,0.19855380030637326,0.3330653055379923,-2.7314657526338593,0.11008581214567725,0.37212512323112895,0.47897067261798987,0.0079,40.0,18.295969,0.39048213,0.1948933,0.5417062
-1.5639032058863669,0.15745700678582156,0.2537161184702707,-1.9290188886699213,0.11021949207321816,0.2718980896884653,0.02724989063433583,0.0079,40.0,16.965984,0.4381714,0.24258256,0.59138656
-2.769873465051524,0.23940846403029392,0.21432446764384916,-3.7073276403788498,0.07959166054048117,0.27465348352414076,0.7141492171843431,0.0079,40.0,19.468779,0.27635837,0.08076954,0.49674752
-3.453827348441166,0.24264745626129286,0.3155481339720041,-2.6799200760152755,0.07601730885569478,0.25953887805517695,0.6745471888710618,0.0079,40.0,18.455547,0.39048213,0.1948933,0.5359205
-3.1742322487894796,0.16091987230811322,0.30416205636647853,-3.0990119797597018,0.14465548880182547,0.2652260285250008,1.1534780445924977,0.0079,40.0,18.894915,0.32850114,0.13291231,0.5184642
-2.436703757501384,0.2610151663686521,0.25006312288389404,-0.7156296700391649,0.12277552788532121,0.37213349325775713,0.26250668587680714,0.0079,40.0,15.534996,0.73593056,0.54034173,0.6510227
-3.522895561264012,0.12324868869966951,0.3035714751267622,-2.580116641990176,0.06268661178018375,0.20210137131796937,0.9919491736440897,0.0079,40.0,19.008307,0.24628034,0.050691515,0.51280886
-1.6880237419489057,0.33336373256447094,0.20357512041545214,-1.368948103603444,0.14377069421437638,0.28721052422190496,0.48175411955799,0.0079,40.0,17.064966,0.19558883,0.0,0.58264023
-1.9527785412717082,0.18085208389889018,0.26790126608069353,-2.6659489232968507,0.10823701518180548,0.38856793570558157,0.5999129957735311,0.0079,40.0,16.849121,0.49168488,0.29609606,0.5967595
-2.058191062657495,0.1290988479297441,0.3230366909575751,-3.5452764531951386,0.0833362366957088,0.3085272710365618,1.1298531613249063,0.0079,40.0,17.39449,0.77957565,0.5839868,0.5830239
-2.8337938465646246,0.1448973715392171,0.2135969009233025,-1.0223112042954643,0.08971394463995984,0.2900891580287807,0.11238741188871497,0.0079,40.0,16.44358,0.98162127,0.78603244,0.62226075
-2.306912255489304,0.17525725810431758,0.2467099964861486,-3.998561725551386,0.12254045103526182,0.26247396093991765,0.5384421028212131,0.0079,40.0,17.65652,0.41364002,0.2180512,0.56566465
-2.4235371023109344,0.18299841877939038,0.34020897083457785,-3.8070159087540536,0.08762726516860836,0.2147825259723808,0.6146890924928791,0.0079,40.0,17.50336,0.39048213,0.1948933,0.5706449
-2.2460835149838405,0.12754629988447758,0.30964236839434733,-2.742951469289655,0.1078744799118607,0.24489729560550258,1.1242963899625762,0.0079,40.0,17.536978,0.551734,0.35614514,0.57285583
-3.7720873102069215,0.1842516068045577,0.32740780406611053,-1.6303474328939895,0.12104994966484048,0.21809168198737428,0.3129409794009184,0.0079,40.0,18.114971,0.4381714,0.24258256,0.5491201
